order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status
H30026.XSHG,"09:31-11:30,13:01-15:00",0.0,800计算机,XSHG,800JSJ,1.0,INDX,0000-00-00,2012-12-21,Active
H30027.XSHG,"09:31-11:30,13:01-15:00",0.0,800硬件,XSHG,BLLYJ,1.0,INDX,0000-00-00,2012-12-21,Active
H30028.XSHG,"09:31-11:30,13:01-15:00",0.0,800半导,XSHG,800BD,1.0,INDX,0000-00-00,2012-12-21,Active
H30029.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800通信设备及技术服务指数,,800TXSB,1.0,INDX,0000-00-00,2012-12-21,Active
H30030.XSHG,"09:31-11:30,13:01-15:00",0.0,800公用(二级),XSHG,800GYEJ,1.0,INDX,0000-00-00,2012-12-21,Active
H30031.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800有色金属指数,,800YS,1.0,INDX,0000-00-00,2012-12-21,Active
H30032.XSHG,"09:31-11:30,13:01-15:00",0.0,800机械,XSHG,800JX,1.0,INDX,0000-00-00,2012-12-21,Active
H30034.XSHG,"09:31-11:30,13:01-15:00",0.0,300有色,XSHG,300YS,1.0,INDX,0000-00-00,2012-12-21,Active
H30035.XSHG,"09:31-11:30,13:01-15:00",0.0,300非银,XSHG,300FY,1.0,INDX,0000-00-00,2012-12-21,Active
H30036.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC餐饮,XSHG,AMACCY,1.0,INDX,0000-00-00,2013-01-21,Active
H30037.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC商务,XSHG,AMACSW,1.0,INDX,0000-00-00,2013-01-21,Active
H30038.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC科技,XSHG,AMACKJ,1.0,INDX,0000-00-00,2013-01-21,Active
H30039.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC公共,XSHG,AMACGG,1.0,INDX,0000-00-00,2013-01-21,Active
H30040.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC社会,XSHG,AMACSH,1.0,INDX,0000-00-00,2013-01-21,Active
H30041.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC农副,XSHG,AMACNF,1.0,INDX,0000-00-00,2013-01-21,Active
H30042.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC食品,XSHG,AMACSP,1.0,INDX,0000-00-00,2013-01-21,Active
H30043.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC饮料,XSHG,AMACYL,1.0,INDX,0000-00-00,2013-01-21,Active
H30044.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC纺织,XSHG,AMACFZ,1.0,INDX,0000-00-00,2013-01-21,Active
H30045.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC服装,XSHG,AMACFZ,1.0,INDX,0000-00-00,2013-01-21,Active
H30046.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC皮革,XSHG,AMACPG,1.0,INDX,0000-00-00,2013-01-21,Active
H30047.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC木材,XSHG,AMACMC,1.0,INDX,0000-00-00,2013-01-21,Active
H30048.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC家具,XSHG,AMACJJ,1.0,INDX,0000-00-00,2013-01-21,Active
H30049.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC造纸,XSHG,AMACZZ,1.0,INDX,0000-00-00,2013-01-21,Active
H30050.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC印刷,XSHG,AMACYS,1.0,INDX,0000-00-00,2013-01-21,Active
H30051.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC文教,XSHG,AMACWJ,1.0,INDX,0000-00-00,2013-01-21,Active
H30052.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC石化,XSHG,AMACSH,1.0,INDX,0000-00-00,2013-01-21,Active
H30053.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC化学,XSHG,AMACHX,1.0,INDX,0000-00-00,2013-01-21,Active
H30054.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC医药,XSHG,AMACYY,1.0,INDX,0000-00-00,2013-01-21,Active
H30055.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC化纤,XSHG,AMACHX,1.0,INDX,0000-00-00,2013-01-21,Active
H30056.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC橡胶,XSHG,AMACXJ,1.0,INDX,0000-00-00,2013-01-21,Active
H30057.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC矿物,XSHG,AMACKW,1.0,INDX,0000-00-00,2013-01-21,Active
H30058.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC钢铁,XSHG,AMACGT,1.0,INDX,0000-00-00,2013-01-21,Active
H30059.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC有色,XSHG,AMACYS,1.0,INDX,0000-00-00,2013-01-21,Active
H30060.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC金属,XSHG,AMACJS,1.0,INDX,0000-00-00,2013-01-21,Active
H30061.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC通用,XSHG,AMACTY,1.0,INDX,0000-00-00,2013-01-21,Active
H30062.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC专用,XSHG,AMACZY,1.0,INDX,0000-00-00,2013-01-21,Active
H30063.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC汽车,XSHG,AMACQC,1.0,INDX,0000-00-00,2013-01-21,Active
H30064.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC运输,XSHG,AMACYS,1.0,INDX,0000-00-00,2013-01-21,Active
H30065.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC电气,XSHG,AMACDQ,1.0,INDX,0000-00-00,2013-01-21,Active
H30066.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC电子,XSHG,AMACDZ,1.0,INDX,0000-00-00,2013-01-21,Active
H30067.XSHG,"09:31-11:30,13:01-15:00",0.0,AMAC仪表,XSHG,AMACYB,1.0,INDX,0000-00-00,2013-01-21,Active
H30068.XSHG,"09:31-11:30,13:01-15:00",0.0,中证文化产业指数,,ZZWH,1.0,INDX,0000-00-00,2013-03-26,Active
H30069.XSHG,"09:31-11:30,13:01-15:00",0.0,中证农产品期货成份指数,,NCCFI,1.0,INDX,0000-00-00,2013-02-21,Active
H30070.XSHG,"09:31-11:30,13:01-15:00",0.0,中证工业金属期货成份指数,,GJCFI,1.0,INDX,0000-00-00,2013-02-21,Active
H30071.XSHG,"09:31-11:30,13:01-15:00",0.0,中证能源化工期货成份指数,,NHCFI,1.0,INDX,0000-00-00,2013-02-21,Active
H30072.XSHG,"09:31-11:30,13:01-15:00",0.0,中证贵金属期货成份指数,,GJCFI,1.0,INDX,0000-00-00,2013-02-21,Active
H30073.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利回报指数,,HLHB,1.0,INDX,0000-00-00,2013-03-27,Active
H30074.XSHG,"09:31-11:30,13:01-15:00",0.0,中证服务业指数,,ZZFW,1.0,INDX,0000-00-00,2013-03-26,Active
H30075.XSHG,"09:31-11:30,13:01-15:00",0.0,300期指,XSHG,300QZ,1.0,INDX,0000-00-00,2013-04-03,Active
H30076.XSHG,"09:31-11:30,13:01-15:00",0.0,期指两倍,XSHG,QZLB,1.0,INDX,0000-00-00,2013-04-03,Active
H30077.XSHG,"09:31-11:30,13:01-15:00",0.0,期指反向,XSHG,QZFX,1.0,INDX,0000-00-00,2013-04-03,Active
H30078.XSHG,"09:31-11:30,13:01-15:00",0.0,期指反两,XSHG,QZFL,1.0,INDX,0000-00-00,2013-04-03,Active
H30079.XSHG,"09:31-11:30,13:01-15:00",0.0,300信服,XSHG,300XF,1.0,INDX,0000-00-00,2013-05-09,Active
H30080.XSHG,"09:31-11:30,13:01-15:00",0.0,300消服,XSHG,300XF,1.0,INDX,0000-00-00,2013-05-09,Active
H30081.XSHG,"09:31-11:30,13:01-15:00",0.0,300公运,XSHG,300GY,1.0,INDX,0000-00-00,2013-05-09,Active
H30082.XSHG,"09:31-11:30,13:01-15:00",0.0,300两倍,XSHG,300LB,1.0,INDX,0000-00-00,2013-04-03,Active
H30083.XSHG,"09:31-11:30,13:01-15:00",0.0,300反向,XSHG,300FX,1.0,INDX,0000-00-00,2013-04-03,Active
H30084.XSHG,"09:31-11:30,13:01-15:00",0.0,300反两,XSHG,300FL,1.0,INDX,0000-00-00,2013-04-03,Active
H30085.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-第一财经银行理财产品指数(三个月内),,YCLCSGYN,1.0,INDX,0000-00-00,2013-07-05,Delisted
H30086.XSHG,"09:31-11:30,13:01-15:00",0.0,中证800金融指数,,800JR,1.0,INDX,0000-00-00,2013-05-09,Active
H30087.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500动态指数,,500DT,1.0,INDX,0000-00-00,2013-05-09,Active
H30088.XSHG,"09:31-11:30,13:01-15:00",0.0,中证500稳定指数,,500WD,1.0,INDX,0000-00-00,2013-05-09,Active
H30089.XSHG,"09:31-11:30,13:01-15:00",0.0,中证红利潜力指数,,HLQL,1.0,INDX,0000-00-00,2013-07-02,Active
H30090.XSHG,"09:31-11:30,13:01-15:00",0.0,中证能源红利指数,,NYHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30091.XSHG,"09:31-11:30,13:01-15:00",0.0,中证原材料红利指数,,CLHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30092.XSHG,"09:31-11:30,13:01-15:00",0.0,中证工业红利指数,,GYHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30093.XSHG,"09:31-11:30,13:01-15:00",0.0,中证可选消费红利指数,,KXHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30094.XSHG,"09:31-11:30,13:01-15:00",0.0,中证主要消费红利指数,,XFHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30095.XSHG,"09:31-11:30,13:01-15:00",0.0,中证医药卫生红利指数,,YYHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30096.XSHG,"09:31-11:30,13:01-15:00",0.0,中证金融红利指数,,JRHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30097.XSHG,"09:31-11:30,13:01-15:00",0.0,中证信息技术红利指数,,XXHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30098.XSHG,"09:31-11:30,13:01-15:00",0.0,中证通信服务红利指数,,TXHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30099.XSHG,"09:31-11:30,13:01-15:00",0.0,中证公用事业红利指数,,GYHL,1.0,INDX,0000-00-00,2013-07-02,Active
H30100.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300上游指数,,H300SY,1.0,INDX,0000-00-00,2013-05-21,Active
H30101.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300中游指数,,H300ZY,1.0,INDX,0000-00-00,2013-05-21,Active
H30102.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300下游指数,,H300XY,1.0,INDX,0000-00-00,2013-05-21,Active
H30103.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300周期指数,,H300ZQ,1.0,INDX,0000-00-00,2013-05-21,Active
H30104.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300非周期指数,,H300FZQ,1.0,INDX,0000-00-00,2013-05-21,Active
H30105.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300地产指数,,H300DC,1.0,INDX,0000-00-00,2013-05-21,Active
H30106.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300金融服务指数,,H300JRFW,1.0,INDX,0000-00-00,2013-05-21,Active
H30107.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300现代服务指数,,H300XDFW,1.0,INDX,0000-00-00,2013-05-21,Active
H30108.XSHG,"09:31-11:30,13:01-15:00",0.0,H300TMT(港币),XSHG,HSLLTMTGB,1.0,INDX,0000-00-00,2013-05-21,
H30109.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300消费指数,,H300XF,1.0,INDX,0000-00-00,2013-05-21,Active
H30110.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300上游人民币指数,,H300SYCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30111.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300中游人民币指数,,H300ZYCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30112.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300下游人民币指数,,H300XYCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30113.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300周期人民币指数,,H300ZQCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30114.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300非周期人民币指数,,H300FZQCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30115.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300地产人民币指数,,H300DCCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30116.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300金融服务人民币指数,,H300JRFWCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30117.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300现代服务人民币指数,,H300XDFWCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30118.XSHG,"09:31-11:30,13:01-15:00",0.0,H300TMT(人民币),XSHG,HSLLTMTRMB,1.0,INDX,0000-00-00,2013-05-21,
H30119.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300消费人民币指数,,H300XFCNY,1.0,INDX,0000-00-00,2013-05-21,Active
H30120.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-财通-永安商品期货综合指数,,CTSP,1.0,INDX,0000-00-00,2013-12-20,Delisted
H30121.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-财通-永安能源及原材料期货指数,,CTZY,1.0,INDX,0000-00-00,2013-12-20,Delisted
H30122.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-财通-永安农产品期货指数,,CTNC,1.0,INDX,0000-00-00,2013-12-20,Delisted
H30123.XSHG,"09:31-11:30,13:01-15:00",0.0,中证-财通-永安贵金属期货指数,,CTGJ,1.0,INDX,0000-00-00,2013-12-20,Delisted
H30124.XSHG,"09:31-11:30,13:01-15:00",0.0,安中动态,XSHG,AZDT,1.0,INDX,0000-00-00,2013-07-01,Active
H30125.XSHG,"09:31-11:30,13:01-15:00",0.0,中证Axioma300优化高成长指数,,YHCZ,1.0,INDX,0000-00-00,2013-07-03,Delisted
H30126.XSHG,"09:31-11:30,13:01-15:00",0.0,中证Axioma300优化高价值指数,,YHJZ,1.0,INDX,0000-00-00,2013-07-03,Delisted
H30127.XSHG,"09:31-11:30,13:01-15:00",0.0,中证Axioma300优化高预测Beta指数,,YHGB,1.0,INDX,0000-00-00,2013-07-03,Delisted
H30128.XSHG,"09:31-11:30,13:01-15:00",0.0,中证Axioma300优化低预测Beta指数,,YHDB,1.0,INDX,0000-00-00,2013-07-03,Delisted
H30129.XSHG,"09:31-11:30,13:01-15:00",0.0,中证Axioma300优化高波动指数,,YHGB,1.0,INDX,0000-00-00,2013-07-03,Delisted
H30130.XSHG,"09:31-11:30,13:01-15:00",0.0,中证Axioma300优化低波动指数,,YHDB,1.0,INDX,0000-00-00,2013-07-03,Delisted
H30131.XSHG,"09:31-11:30,13:01-15:00",0.0,中证海外中国消费指数,,ZGXF,1.0,INDX,0000-00-00,2013-06-05,Active
H30132.XSHG,"09:31-11:30,13:01-15:00",0.0,中证海外中国消费美元指数,,ZGXFUSD,1.0,INDX,0000-00-00,2013-06-05,Active
H30133.XSHG,"09:31-11:30,13:01-15:00",0.0,中证金砖国家60DR指数,,JZDR,1.0,INDX,0000-00-00,2013-07-12,Active
H30134.XSHG,"09:31-11:30,13:01-15:00",0.0,中证金砖国家60DR美元指数,,JZDRU,1.0,INDX,0000-00-00,2013-07-12,Active
H30135.XSHG,"09:31-11:30,13:01-15:00",0.0,中证金砖国家(香港)60DR指数,,JZDRHK,1.0,INDX,0000-00-00,2013-07-12,Active
H30136.XSHG,"09:31-11:30,13:01-15:00",0.0,中证金砖国家(香港)60DR美元指数,,JZDRHKU,1.0,INDX,0000-00-00,2013-07-12,Active
H30137.XSHG,"09:31-11:30,13:01-15:00",0.0,中证城镇化指数,,ZZCZ,1.0,INDX,0000-00-00,2013-08-26,Active
H30138.XSHG,"09:31-11:30,13:01-15:00",0.0,中证智慧城镇指数,,ZHCZ,1.0,INDX,0000-00-00,2013-08-26,Active
H30139.XSHG,"09:31-11:30,13:01-15:00",0.0,中证绿色城镇指数,,LSCZ,1.0,INDX,0000-00-00,2013-08-26,Active
H30140.XSHG,"09:31-11:30,13:01-15:00",0.0,中证城镇交通指数,,CZJT,1.0,INDX,0000-00-00,2013-08-26,Active
H30141.XSHG,"09:31-11:30,13:01-15:00",0.0,中证智能交通指数,,ZNJT,1.0,INDX,0000-00-00,2013-08-26,Active
H30142.XSHG,"09:31-11:30,13:01-15:00",0.0,中证城镇消费指数,,CZXF,1.0,INDX,0000-00-00,2013-08-26,Active
H30143.XSHG,"09:31-11:30,13:01-15:00",0.0,中证新型基础设施建设主题指数,,XJJ,1.0,INDX,0000-00-00,2013-08-26,Active
H30164.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指乘用车及零部件指数,,QCQP,1.0,INDX,0000-00-00,2013-07-15,Active
H30165.XSHG,"09:31-11:30,13:01-15:00",0.0,房地产,XSHG,FDC,1.0,INDX,0000-00-00,2013-07-15,Active
H30166.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指机械制造指数,,JXZZ,1.0,INDX,0000-00-00,2013-07-15,Active
H30168.XSHG,"09:31-11:30,13:01-15:00",0.0,证券公司,XSHG,ZQGS,1.0,INDX,2015-05-18,2013-07-15,Delisted
H30169.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指资本品指数,,ZBP,1.0,INDX,0000-00-00,2013-07-15,Active
H30170.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指商业服务与商业用品指数,,SYZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30171.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指运输指数,,YSZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30172.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指耐用消费品与服装指数,,NYFZ,1.0,INDX,0000-00-00,2013-07-15,Active
H30173.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指消费者服务指数,,XFZ,1.0,INDX,0000-00-00,2013-07-15,Active
H30174.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指媒体指数,,MTZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30175.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指零售业指数,,LSZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30176.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指食品与主要用品零售指数,,SYLS,1.0,INDX,0000-00-00,2013-07-15,Active
H30177.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指食品、饮料与烟草指数,,QZSP,1.0,INDX,0000-00-00,2013-07-15,Active
H30178.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指医疗保健设备与服务指数,,YLBJ,1.0,INDX,0000-00-00,2013-07-15,Active
H30179.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指医药指数,,ZYSW,1.0,INDX,0000-00-00,2013-07-15,Active
H30180.XSHG,"09:31-11:30,13:01-15:00",0.0,中证银行,XSHG,ZZYH,1.0,INDX,2015-05-18,2013-07-15,Delisted
H30181.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指综合金融指数,,ZHJR,1.0,INDX,0000-00-00,2013-07-15,Delisted
H30182.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指计算机指数,,JSJ,1.0,INDX,0000-00-00,2013-07-15,Active
H30183.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指电子指数,,DZ,1.0,INDX,0000-00-00,2013-07-15,Active
H30184.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指半导体产品与设备指数,,BDT,1.0,INDX,0000-00-00,2013-07-15,Active
H30185.XSHG,"09:31-11:30,13:01-15:00",0.0,通信设备,XSHG,TXSB,1.0,INDX,0000-00-00,2013-07-15,
H30186.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指保险指数,,BXZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30187.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指化工指数,,QZHG,1.0,INDX,0000-00-00,2013-07-15,Active
H30188.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指制药指数,,ZYZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30189.XSHG,"09:31-11:30,13:01-15:00",0.0,电气设备,XSHG,DQSB,1.0,INDX,0000-00-00,2013-07-15,Active
H30190.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指电子设备指数,,DZSB,1.0,INDX,0000-00-00,2013-07-15,Active
H30191.XSHG,"09:31-11:30,13:01-15:00",0.0,有色金属,XSHG,YSJS,1.0,INDX,0000-00-00,2013-07-15,Active
H30192.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指食品指数,,SP,1.0,INDX,0000-00-00,2013-07-15,Active
H30193.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指纺织服装指数,,FZFZ,1.0,INDX,0000-00-00,2013-07-15,Active
H30194.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指汽车零配件指数,,QCPJ,1.0,INDX,0000-00-00,2013-07-15,Active
H30195.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指建筑与工程指数,,JZGC,1.0,INDX,0000-00-00,2013-07-15,Active
H30196.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指耐用消费品指数,,NYXFP,1.0,INDX,0000-00-00,2013-07-15,Active
H30197.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指一般零售指数,,YBLS,1.0,INDX,0000-00-00,2013-07-15,Active
H30198.XSHG,"09:31-11:30,13:01-15:00",0.0,中证油气产业指数,,YQCY,1.0,INDX,0000-00-00,2013-07-15,Active
H30199.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指电力公用事业指数,,DLZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30200.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指交通基本设施指数,,JTSS,1.0,INDX,0000-00-00,2013-07-15,Active
H30201.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指贸易商指数,,MYS,1.0,INDX,0000-00-00,2013-07-15,Active
H30202.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指软件指数,,RJZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30203.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指信息技术服务指数,,XXFW,1.0,INDX,0000-00-00,2013-07-15,Active
H30204.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指休闲服务指数,,XXFW,1.0,INDX,0000-00-00,2013-07-15,Active
H30205.XSHG,"09:31-11:30,13:01-15:00",0.0,中证饮料主题指数,,YLZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30206.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指纸类与林业产品指数,,ZLLY,1.0,INDX,0000-00-00,2013-07-15,Active
H30207.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指电脑与外围设备指数,,DNSB,1.0,INDX,0000-00-00,2013-07-15,Active
H30208.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指专营零售指数,,ZYLS,1.0,INDX,0000-00-00,2013-07-15,Active
H30209.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指建筑产品指数,,JZCP,1.0,INDX,0000-00-00,2013-07-15,Active
H30211.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指资本市场指数,,ZBSC,1.0,INDX,0000-00-00,2013-07-15,Active
H30212.XSHG,"09:31-11:30,13:01-15:00",0.0,生物药品,XSHG,SWYP,1.0,INDX,0000-00-00,2013-07-15,Active
H30213.XSHG,"09:31-11:30,13:01-15:00",0.0,中证航空航天指数,,CSHKHT,1.0,INDX,0000-00-00,2013-07-15,Active
H30214.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指油气开采与油田服务指数,,YQKCFW,1.0,INDX,0000-00-00,2013-07-15,Active
H30215.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指休闲设备与用品指数,,XXYP,1.0,INDX,0000-00-00,2013-07-15,Active
H30216.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指航运指数,,HYZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30217.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指医疗器械指数,,YLQX,1.0,INDX,0000-00-00,2013-07-15,Active
H30218.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指水公用事业指数,,SWZS,1.0,INDX,0000-00-00,2013-07-15,Active
H30219.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指容器与包装指数,,RQBZ,1.0,INDX,0000-00-00,2013-07-15,Active
H30220.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指文化娱乐指数,,WHYL,1.0,INDX,0000-00-00,2013-07-15,Active
H30221.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指复合型公用事业指数,,FHGY,1.0,INDX,0000-00-00,2013-07-15,Active
H30222.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指运输业指数,,YSY,1.0,INDX,0000-00-00,2013-07-15,Active
H30223.XSHG,"09:31-11:30,13:01-15:00",0.0,中证全指航空运输指数,,HKYS,1.0,INDX,0000-00-00,2013-07-15,Active
H30224.XSHG,"09:31-11:30,13:01-15:00",0.0,中证粮油期货成份指数,,LYCFI,1.0,INDX,0000-00-00,2013-08-15,Active
H30225.XSHG,"09:31-11:30,13:01-15:00",0.0,中证有色金属期货成份指数,,YSCFI,1.0,INDX,0000-00-00,2013-08-15,Active
H30226.XSHG,"09:31-11:30,13:01-15:00",0.0,中证化工材料期货成份指数,,HGCFI,1.0,INDX,0000-00-00,2013-08-15,Active
H30227.XSHG,"09:31-11:30,13:01-15:00",0.0,中证工业品期货成份指数,,GYCFI,1.0,INDX,0000-00-00,2013-08-15,Active
H30228.XSHG,"09:31-11:30,13:01-15:00",0.0,中证优化展期商品期货成份指数,,SPOCFI,1.0,INDX,0000-00-00,2013-08-15,Active
H30230.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300低波动指数,,H300LV,1.0,INDX,0000-00-00,2013-10-15,Active
H30231.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300低贝塔指数,,H300LB,1.0,INDX,0000-00-00,2013-10-15,Active
H30232.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300高贝塔指数,,H300HB,1.0,INDX,0000-00-00,2013-10-15,Active
H30233.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300稳定指数,,H300WD,1.0,INDX,0000-00-00,2013-10-15,Active
H30234.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300动态指数,,H300DT,1.0,INDX,0000-00-00,2013-10-15,Active
H30235.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300内地低波动指数,,H300CNLV,1.0,INDX,0000-00-00,2013-10-15,Active
H30236.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300内地低贝塔指数,,H300CNLB,1.0,INDX,0000-00-00,2013-10-15,Active
H30237.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港300内地高贝塔指数,,H300CNHB,1.0,INDX,0000-00-00,2013-10-15,Active
H30238.XSHG,"09:31-11:30,13:01-15:00",0.0,中证香港100等权重指数,,HK100EW,1.0,INDX,0000-00-00,2013-10-15,Active
